reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
7de5c07a-f326-4650-8828-d24ecfe27d03,GT Gandung Eko Prihmanto,https://play-lh.googleusercontent.com/a-/ALV-UjXNm07nqPM4XOKQMSFy0UFgqIr0q1HTk_jjqYGYXOAMVAUjSBmiIw,"Aplikasi sekarang semakin familier, mudah digunakan, pengiriman cepat sampai. Tapi jangan sampai delivernya salah kirim paket sehingga tak sampai ke pemesan walau pesanan tsb murah (tapi bagi pemesan penting diperlukan). Terimakasih semua yang terlibat",5,9,3.46.37,2025-03-23 14:23:29,"Hai kak, makasih ya udah bikin mimin happy krna ulasan positif dan bintang 5 nya. pastinya belanja mudah pake aplikasi Shopee. Jgn lupa utk pantau terus aplikasi Shopee dan sosmed resmi yg ada centang birunya biar kk gak ketinggalan promo dan info terbaru dari Shopee yahh.. Moga terus setia belanja pakai aplikasi Shopeenya.. Happy Shopping ^SO",2022-12-21 13:30:11
0e0035de-5a00-4b33-9be0-e87cf28f2d6f,Yusril Alif Izzulhaq,https://play-lh.googleusercontent.com/a-/ALV-UjWq9aIPbd4-_YnV8RTOm9C2Rjhr8bNt40Txkgk3SEdSjafzS5JN,Setiap Pengiriman Wajib Sertakan Nomor Kurir Yang Mengirimkan Masa Paket Dikirim Nomor Kurir Tidak Ada Diminta Ke CS Shopee Alasan nya privasi kocak banget padahal itu hal yang wajib supaya paket terlambat kita bisa langsung samperin kurir dan ambil paket langsung... sungguh aneh kebijakan shopee sekarang Menyebalkan !!! giliran di tanya nomor kurir langsung jawab nya gak bisa privasi padahal mah gak bakalan juga nomor kurir didaftarin pinjol anjai 🙃 udah kontek cs tetep gak ada jalan keluar!!,1,3,3.45.60,2025-03-20 09:49:12,"Hai kak Yusril , maaf ya sdh bkin kk ga nyaman. Infokontak kurir ga bisa aku infoin karena keterbatasan informasi. Terkait masukan dari kk, akan aku jadikan acuan dan akan selalu meningkatkan performa utk menjadikan Shopee lbh baik lagi. Kalo ada kendala terkait shopee, boleh DM IG Shopee_ID ya kak agar bisa aku bantu cek lbh lanjut. Stay Safe ^BL",2025-03-20 09:41:34
eacd94e6-a678-439d-96af-f2d4965b8a75,Ridwan Hazani,https://play-lh.googleusercontent.com/a-/ALV-UjWE4bk_PjWLahPBSRkBlRBTdE7Pt-qSS9HIj1ib_j8wWPDG0zIa,"Suka dengan shopee paylater, mudah dan gak ribet riview riview kalau ada yg gagal transaksi. Lapang sebelah (ijo) selalu ada review kalau gagal transaksi, padahal pembayaran lancar tepat waktu, limit masih besar. Terlalu memproteksi diri.",5,452,3.45.60,2025-03-13 04:55:11,"Hai kak Ridwan, makasih yaa buat reviewnya. Moga makin betah dan nyaman belanja lewat aplikasi Shopee. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. TJika kakak ad kendala atau pertanyaan terkait shopee boleh kirim SS review ini via DM ke Social Media kita @Shopeeid/@Shopeecare ya. Have a good day ^EA",2025-03-13 05:38:13
6085c3d1-a62f-4bc8-8f66-8e45588b290d,Riyan Jakaria,https://play-lh.googleusercontent.com/a-/ALV-UjXAc5o8mAYsxhvkQ-j-5iyGVuoANHvCGw7MbFEpJhiGUw_qhDU,"Kenapa skrg setiap buka aplikasi shopee lngsung ke live/video, bikin risih & brisik, dipindahkan ke menu lain suara live/videonya ga ilang2, tolonglah kembalikan ke awal.",1,4,3.45.60,2025-03-12 02:16:50,,
c74c8add-b351-4b25-9371-65dfaebd147f,Iwan Ksutisna,https://play-lh.googleusercontent.com/a/ACg8ocKCezNR9dM_B8c03bMrgyfwcD2SH0AxKA2tTWmkK6Sm3buiFw=mo,"Maaf kak, sy mau mt solusi bagaimana cara bayar spinjam, sudah 3 hr sy coba smpi saat jatuh tempo belum berhasil juga masuk ke menu Simpan Pinjam, sudah sy WA, kirim email, telp juga, blm ada jwbn dari pihak shopee ataupun PT Lentera Dana untuk masalah ini. Yaitu tiap sy coba msk menu spinjam shopee, hasilnya dilayar Application Error : a client-side exception has occured (see the browser console for more information). Sy tak tau artinya, solusinya gmn Kak, spy sy bs byr angsuran, no VA tak tau",5,594,3.43.40,2025-02-01 08:32:15,"Hallo kak, waaah makasih yaa buat review dan bintangnya. Setia terus yaah sama Shopee 🤗✨ ^AG
",2024-05-19 07:26:13
325c0bd2-dd33-4e32-924f-94da71f9a1aa,Tjandra W,https://play-lh.googleusercontent.com/a-/ALV-UjW09kFvMqUatK5tGKFadZDQMiYes35SftCHCkJYEYUiB0pzOj_5AA,"Kenapa sekarang ada biaya setiap transaksi sii.. emng ga terasa sii tapi jika sering ya lemayan totalnya.. dan sekarang terlalu ribet dan terlalu banyak biaya yg tidak terlihatnya...kecuali kita harus lihat detelnya baru terlihat biaya2 aneh lainnya, coba jika bisa tolong disederhankan saja seperti dulu.. Makin kesini malah makin ribet pas mau C.O. nya",5,711,3.43.40,2025-02-11 06:14:39,"Hi kak, sebelumnya terima kasih atas kepercayaan km atas layanan ShopeePay. Kami mengonfirmasi bhw mulai 1 Agustus 2022, kami melakukan penyesuaian biaya administrasi isi saldo ShopeePay melalui metode transfer bank (virtual account) BCA & BRI mjdi Rp1.000 per transaksi, ^UL",2022-06-20 13:19:51
989ce513-faea-43ba-b056-c727039ee0e7,Ibnu Hajar,https://play-lh.googleusercontent.com/a/ACg8ocLtFVpB1Wzi7j2khdwaLcwLJ3mCM3fr5E3ANZY1IQQmMngBVg=mo,"Sudah beberapa hari ini shopee saya gak bisa untuk transaksi baik pemebelian ataupun pembayaran, ketika sudah hampir selesai proses keluar tulisan sedang downloading... tapi gak bergerang walaupun saya tunggu lama tetap 0% Mohon bantuannya Trimakasih",5,3,3.45.60,2025-03-18 07:02:52,"Hi Kak Ibnu Hajar, Maaf ya untuk kendalanya. Aku bantu infoin Kakak bisa clear cache pada aplikasi, lalu pastikan juga Kakak memiliki internet yang stabil, dan login logout akunmu kembali. Tapi kalo nanti masih lemot, jangan ragu hubungi aku di DM Shopeecare_id yang ada centang birunya. Stay Healthy ^RU",2025-03-18 08:36:46
a6305992-00cc-44ab-8598-e0516dacf2c8,yunan arief,https://play-lh.googleusercontent.com/a/ACg8ocIfTea0cUGFvC6S-CLppPD3rFzi_9tSje5p2Qku-p5YHbDYTQ=mo,"Tolong untuk aplikasinya di beri fitur popup konfirmasi ketika ingin pencet pesanan selesai, fatal banget soalnya pernah kepencet ga sengaja langsung selesai aja, padahal masih proses perjalanan udahmah noncod lagi 😑",1,29,3.43.40,2025-02-06 00:13:45,"Hi kak, mohon maaf ya kak atas ketidaknyamanannya terkaitfitur pesanan selesai. makasih juga buat feedbacknya. feedback ini akan menjadikan shopee lebih baik lagi. Jika kakak ada kendala terkait pengiriman pesanan, boleh infoin username dan no pesanan via DM ke Sosmed @shopee_id / @shopeecare_id ya. Sehat selalu kak ^YN",2025-02-06 01:33:31
72eb9f16-0be9-485d-98f4-6b99d3b05f03,RINI Amalia,https://play-lh.googleusercontent.com/a-/ALV-UjXtLCaqfQrdJpQAl3XesMys8piWsVR0L5SWzrKuObL_KUJFL84,Sy terpaksa harus edit ulang rivew ulasan shopee!!! Karena sekian lama sya mememakai shopee tidak bisa memakai shopee pinjam dan payletternya!! Sungguh tidak bermanfaat sama sekali padahal saya sering belanja dan transaksi di shopee!! Saya akan kembali memberikan full bintang apabila Spinjam dan Spaylater bisa saya gunakan!! Terimakasih..,2,11,3.44.26,2025-03-04 20:13:44,"Yuhuuuu kakkk, makasih ya bintang 5nya. yukk ajakin juga temen - temen kakak untuk pake aplikasi Shopee. Have a good day 😊 ^VY",2023-06-21 15:02:52
10a3e4cd-4192-46ae-b7e7-aa734c62f7d5,Bodengk Diblokir,https://play-lh.googleusercontent.com/a/ACg8ocKNGs_aVROtETCVeQbodct0oQFTVNPRMzrej6UVYEB-8PU7sg=mo,Parah bener giliran banyak pocer malah eror akun nya pake metode pembayaran apapun ngga bisa Malah kalau di lanjutkan akun akan di blokir jika tetep melakukan co kan ngeselin di coba belasan kali beda2 belanja tetep aja ngga bisa hadehhhhhhhhhh beresin pembayaran.,1,10,3.44.26,2025-03-02 17:58:55,"Hi kak, mohon maaf terkait kendalanya. Mimin bantu infoin kk bisa melakukan Clear Cache, Logout dan Login kembali & pastikan jaringan stabil, cek secara berkala 1x24 jam atau kk bs mendownload Aplikasi Shopee Lite ya. Jk msh berkendala bs lampirkan SS review ini via Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya. Stay Safe🙏^HV",2023-06-24 07:22:11
041645d9-6d18-4665-bd9e-f311b4386333,Alfi Setiyawan,https://play-lh.googleusercontent.com/a/ACg8ocI92yILYC2iRl5sBCDlqGYrUX5rZGaBEHm2zUU-ql7Oi_YCYQ=mo,Makin hari makin aneh shopee. Banyak orderan yg di batalkan dengan alasan yg gak masuk akal. Kalau gak niat ngasih vocher ya udh gak ush ngasih dripada capek batal2 terus. Belanja baju. Sprei smua di batalkan. Lama lama kalau kayak gini mending uninstal aja ribet bikin pusing. Belanja ada di persulit aneh,1,5,3.44.26,2025-03-04 16:31:20,"Haii kak Alfi Setiyawan, maaf sudah bikin tidak nyaman terkait kendala yang kamu alami. Agar aku bisa bantu cek boleh infoin Username dan no pesanan kamu ke DM Social Media kita @ShopeeID/@Shopeecare. Sehat selalu ^ON",2025-03-04 17:24:15
cd139b62-e525-462f-a478-42ad7ec2eef9,Edi Noiz channel,https://play-lh.googleusercontent.com/a-/ALV-UjWqEplERB-FjwIYej-bnqM6ysuEgHFBER2osUG9tttmTeTxT33aCw,dan kemaren saya tidak pesan barang baju 2 pcs merk aerostret.malah di kirim 2 pcs kaos.dan saya tolak.eh malah sistem Cod di akun saya malah di nonaktifkan.pdhl aq beli di ecomers sebelah hampir ribuan kali aman2 saja Tolong toko yg menjual harga yg gak sesuai alias penipuan tolong di belokir .Ulasan saya yg kemarin kok di hapus.tolong tertibkan penjual yg nakal alias menipu.kata kunci sepeda gunung mtb murah.yg harganya 500rb.klu beli harus transfer lewat rekening tokonya langsung,1,0,3.43.40,2025-02-25 23:46:55,"Hi kak Edi , maaf ya terkait penipuan, aku sarankan kakak bisa melaporkan pengguna, dg klik toko Penjual>pilih ikon pilihan>pilih Laporkan Pengguna ini. Agar ditindaklanjuti oleh shopee ya agar ditindaklanjuti oleh shopee ya. jika masih ada kendala bisa infoin ke aku melalui DM ke social media @Shopee_id/@Shopeecare yaa. Terimakasih^JZ",2025-02-23 01:14:07
d503f41b-6cbf-42e4-bc51-376ed293d8c7,Embun Subuh,https://play-lh.googleusercontent.com/a-/ALV-UjUyInAsLCQ6MnEJBoBAioDIHqdSlOJgzS7cI5Wfrrk5cZ08IVY,"𝙼𝚎𝚗𝚢𝚎𝚗𝚊𝚗𝚐𝚔𝚊𝚗, 𝚖𝚎𝚜𝚔𝚒𝚙𝚞𝚗 𝚍𝚊𝚛𝚒 𝚜𝚎𝚔𝚒𝚊𝚗 𝚋𝚊𝚗𝚢𝚊𝚔 𝚜𝚊𝚢𝚊 𝚋𝚎𝚕𝚊𝚗𝚓𝚊 𝚊𝚍𝚊 𝚜𝚊𝚓𝚊 𝚢𝚐 𝚖𝚎𝚕𝚎𝚗𝚌𝚎𝚗𝚐 𝚓𝚊𝚞𝚑 𝚍𝚊𝚛𝚒 𝚢𝚐 𝚍𝚒𝚙𝚎𝚜𝚊𝚗, 𝚖𝚒𝚜𝚊𝚕𝚗𝚢𝚊 𝚞𝚔𝚞𝚛𝚊𝚗 𝚢𝚐 𝚡𝚕 𝚓𝚊𝚍𝚒 𝚕, 𝚖𝚘𝚍𝚎𝚕𝚗𝚢𝚊 𝚋𝚎𝚍𝚊, 𝚋𝚊𝚑𝚊𝚗 𝚓𝚞𝚐𝚊 𝚋𝚎𝚍𝚊 𝚍𝚜𝚝. 𝚝𝚊𝚙𝚒 𝚒𝚝𝚞 𝚌𝚞𝚖𝚊 𝚜𝚊𝚝𝚞 𝚍𝚞𝚊 𝚊𝚓𝚊, 𝚜𝚎𝚌𝚊𝚛𝚊 𝚞𝚖𝚞𝚖 𝚌𝚞𝚔𝚞𝚙 𝚋𝚊𝚐𝚞𝚜... 𝚃𝚑𝚊𝚗𝚔𝚜 𝚂𝚑𝚘𝚙𝚎𝚎.",5,5,3.45.60,2025-03-19 04:58:42,"Halo kak, makasih yaa udah dikasih bintang 5. Yuk selalu kepoin sosmed resmi Shopee biar kamu ga ketinggalan info menariknya. Klo ada yg ingin ditanyain, bisa hubungin mimin via Live Chat/DM IG @shopee_id . Have a nice day😊^SI",2023-05-04 03:21:03
c0e8c289-0ef7-4a77-8230-3b0db2374036,Callista Khanza Official,https://play-lh.googleusercontent.com/a-/ALV-UjWxMSGtQLd74Hh9lBjmWbnQFBQbku5O4aEvHlnvShtRMcoJrSt9,"Please tolong, selama ini memakai akun shopee tidak ada masalah. Baru kali ini komplain, apk shopee yang ada fitur blokir kenapa di hapus / tidak ada? Gimana ngadepin chat orang yang masuk tidak sopan? Terus bagi orang yang pernah order, tapi ngasih penilaian tidak tepat sangat merugikan seller. Mohon dipertimbangkan kembali dan balikkan seperti semula. Terasa berat rasanya kalau tidak ada fitur blokir dari pelanggan yang nakal ngasih penilaian asal2. Sangat2 merugikan kami sebagai seller.",1,3,3.44.26,2025-03-09 04:45:09,"Hai kak Callista, maaf yaa terkait kendala yang kamu alami. feedback dri kakak akan dijadikan evaluasi agar pelayanan dan performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Jangan khawatir yaa, biar aku bisa bantu lebih lanjut boleh infoin username dan detail kendala km ke aku melalui DM @Shopee_id / @Shopeecare. Have a nice day ^AF",2025-03-09 06:24:18
1fad48e8-dd4e-4f1d-b24e-ee59c1be84b1,Null Athaya,https://play-lh.googleusercontent.com/a-/ALV-UjW_CoLauPAXwoHeihdMSLnf4zmGgwKuP7DOXValaPxZhip-kniJ,"Bener² shopee deh, pembayaran pake paylater karna mau ambil vouchernya ngga bisa, selalu dibatalin dari pihak shopee alasannya aktivitas tidak wajar, pas pake seabank juga sama katanya aktivitas tidak wajar, bisa banget dibatalin gitu biar apa coba? Biar vouchernya abis masa berlakunya? Gila ya, ngapain di adain voucher kalo begitu, kalo sekali dua kali oke, ini sampe lebih dari 10x dibatalin nya malah lebih. Penipuan bukan sih jatuhnya?",1,14,3.43.40,2025-02-21 10:14:54,"Hai kak Null, Mohon maaf atas terkait kendalanya. Shopee selalu berusaha memberikan pelayanan terbaik untuk semua pengguna. Jika ada kendala mohon hubungi kami dengan memberikan screenshot review ini melalui Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya. Terimakasih^HV",2025-02-21 11:15:41
9d84ed2a-2cb1-442f-887f-81ca3316a258,wahrul sahidil anam,https://play-lh.googleusercontent.com/a-/ALV-UjUVm9YQ-i_vEIdDXHfouHyfWUVm9-jJBj_Y6r1G_uuO_SpJIB7Y,"Aplikasi olshop terbaik dengan banyak voucher gratis ongkir,diskon,dan games yg banyak reward.... Tp tolong utk shopee food mark up harganya yg masuk akal dong,gak kira2 banget... Belum jugaasih ada biaya layanan... Jatohnya mahal sekali...",3,6,3.44.26,2025-03-08 09:46:58,,
93e72a6a-69b6-46f6-bdcf-f65765d7c187,Fitri Nirmala,https://play-lh.googleusercontent.com/a/ACg8ocKM0s0NK8ViqYyw9tp4QjJKETeCl9elyj2jVXnYGjRErMm9HA=mo,"Akun saya dibatasi, tidak bisa digunakan utk transaksi apapun. Sudah komplen sana sini hasilnya nihil. Tp saya coba langganan Shopeeplus ternyata bisa beli langganan tersebut. Tp setelah saya coba cekout barang, SAMA SAJA MASIH TIDAK BISA DIGUNAKAN. Uang saya hangus, vochernya tidak bisa dipakai krn akun saya tidak bisa transaksi. Saya minta pengembalian dana katanya ga bisa. YA KALAU GITU HARUSNYA DR AWAL TIDAK BISA DILANJUTKAN SAAT SAYA MAU BELI SHOPEEPLUS. KEBIJAKAN MACAM APA INI? MERUGIKAN!!",1,12,3.44.26,2025-03-02 11:52:53,"Hi kak Fitri Nirmala, maaf ya udh buat resah terkait kendala yg kakak alami. agar bisa aku bantu cek yuk bisa infoin kendala kamu lewat DM IG di Social Media kita @ShopeeID/@Shopeecare. Terimakasih ^FH",2025-03-02 13:08:26
272fab28-2c17-42cd-9cdd-d8c277b46607,Buana Wulan,https://play-lh.googleusercontent.com/a/ACg8ocIcid-o7IKGpR6zsGrKkbY3REdlIWfPoRvWOc7NWLnA38_QYA=mo,"Aplikasi yang tidak bagus, pertama sangat lemot, kedua sudah beberapa kali isi saldo shoppee pay tp tidak masuk masuk harus nunggu 1x24 jam bayangin saya lg war baju lebaran stok tinggal 2 pas isi saldo malah ga masuk, ketiga rawan di bodohi kurir jaminan tepat waktu dimanipulasi barang belum terkirim tp kurirnya bilang sudah di aplikasi, kecewa berat",1,8,3.43.40,2025-02-25 12:13:33,"Haii kak, maaf sudah bikin tidak nyaman terkait kendala yg kamu alami. Agar aku bisa bantu cek boleh infoin detail kendala kamu ke DM Social Media kita @ShopeeID/@Shopeecare. Sehat Selalu ^CX",2025-02-25 13:48:55
1f70eb27-590e-44fb-bc11-f6ee3fe4e0f0,Muhammad Samudra,https://play-lh.googleusercontent.com/a-/ALV-UjVoXKkYDUae32TO9aH1hyLqSIGowMM3NhIvbKEcffMzLc7s-nnw,"Lemot banget. Buat liat status pengiriman, ngambil koin, tiap mau dipake harus nunggu download fitur dulu coba. Balikin kaya semula. Fitur penting kok dijadiin full online tiap buka. Yang bener aja lah anjir.",1,6,3.44.26,2025-03-04 21:53:58,"Hi kak Muhammad Samudra, maaf buat ngga nyaman terkait kendala aplikasi. aku saranin untuk melakukan clear cache dan pastiin aplikasi Kakak telah diperbarui ke versi terbaru ya kak. Jika masih terkendala bisa infokan dgn memberikan ss review ini via DM ke Social Media @Shopee_id / @Shopeecare ya. Sehat selalu ^EZ",2025-03-04 23:03:37
ccd85604-6abe-49ee-9cea-195fa75dc3e8,Heru Haryanto,https://play-lh.googleusercontent.com/a-/ALV-UjWIQ5lZczaHnLa6nfqqlvMJ2YSTFnlFXM1dKdmmP6jzJgKdeLk,"Paket estimasi sampai tanggal 5 Maret 2025 Tapi sudah 16 Maret belum ada tiba juga dirumah, Padahal sama sama di Kalimantan Timur Dari Balikpapan ke Bontang paket sampai tertahan 11 hari tanpa ada kabar yang jelas, Tolong improvement untuk ke depan nya agar untuk pelayanan dan kualitasnya di perbaiki lagi, Kalau barang urgent apa gak mengganggu,",1,4,3.45.60,2025-03-16 10:03:37,,
d6b15017-b3e3-473b-98d8-18b8bdda190b,Ferry Prasetya Adhitama,https://play-lh.googleusercontent.com/a-/ALV-UjXzFq0Ylh-dQeKplqmViQYEfCQoiwgcI8VqYFm1jI2fKdTfbEw,"CS nya GG (ga guna) jika ada mslh dgn ekspedisi... jawabannya kayak robot, itu itu aja. dan mslh ekspedisi tak terselesaikan.. sering lambat dan spinjam nya pun.sekarang lambat proses persetujuannya... no recomended lah ..",1,21,3.43.40,2025-02-05 07:23:36,"hi kak maaf mengenai pesanan kakak, mohon kakak bisa ajukan perpanjangan masa garansi atau ajukan pengembalian barang/dana, agar bisa mimin cek, mohon diinfokan no pesanan ke live chat. ditunggu ya kak ^PC",2023-12-21 20:31:34
d9ad6137-9e79-44c5-89b3-a50e9d4c562c,Kiky Hardiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjU7ZiTNVTGDjVsKRYML_D2YAkQVTn8_axRcuh6g9ru_ddTN6WvR,"Makin upgrade makin berat aplikasinya, setiap ada notif langsung otomatis masuk aplikasi fitur chat juga sering gagal kirim dengan tanda seru di samping nya, terkadang malah hilang tanpa ada histori chat nya",1,10,3.45.60,2025-03-19 21:42:11,"Hai ka Kiky Hardiansyah maaf ya buat kamu gak nyaman terkait kendalanya, aku saranin kakak bisa melakukan clear cache diaplikasi Shopee, coba logout lalu login kembali & bisa coba berkala. Apabila masih berkendala Mohon hubungi kami dengan memberikan screenshot review ini melalui DM ke Social Media kita @Shopee_id / @Shopeecare ya terimakasih ^SU",2025-03-19 22:13:07
6ab429df-96d4-4e65-8ef9-d89281dd0a44,Bodoahh Dablek,https://play-lh.googleusercontent.com/a/ACg8ocIRFqkFD3MqWWgUZgwYTHAhyTYnmQhq7d94AwLbOIlRDeGVEQ=mo,"shopee pelayanan-nya buruk b'ngt, s'mua promo & diskon yg d'tawar-kn shopee bo'ong b'ngt, bukti-nya kalo saia beli barang apapun gak pernah k'potong voucher promo/diskon malah barang harga-nya naik dari harga toko-nya, d'tambah lagi matode pembayaran-nya lebih m'ngutama-kn transfer, buat cod/cek dulu h'nya buat barang yg ecek², & koin harian kecil b'ner 1 koin=1 rupiah ngumpulin s'minggu cuma dpt kurang lebih 1000 rupiah, cukup dimana buat potongan harga barang??🙄☹️ jadi males belanja.!!🙃😔",1,3,3.45.60,2025-03-18 12:57:45,,
9a10730c-38f8-45e8-ad59-5dbf68314c4c,puspa larasati,https://play-lh.googleusercontent.com/a-/ALV-UjVF5cWbmPKv_4eNw06Jd6244VLIfzKPutCWLxKnFmhkNHspP4k,"Pengembalian dana sangat sulit, Barang sudah diretur masih ada proses validasi yg sangat lama. Bahkan sampe barang sudah sampai dan diterima kembali sama yang bersangkutan juga masih belum ada pengembalian dana. Sudah buat laporan cuma disarankan menunggu padahal diketerangan paling lambat pengembalian dana tgl12 tp sampe tgl12 lebih masih belum ada pengembalian dana. Sangat kecewa sekali.",1,37,3.43.40,2025-02-13 03:04:50,"Hi kak, maaf ya terkait kendala yg kamu alami. Agar bisa aku bantu pengecekan kendala kamu, mohon menghubungi aku melalui DM Twitter/Instagram dengan mengirimkan username dan no pesanan atas pengembalian yang dilakukan. aku tunggu ^IL",2025-02-13 04:14:00
db042fc0-8428-410d-8086-b4e8b6ed7814,Muhamad Taufik,https://play-lh.googleusercontent.com/a-/ALV-UjWlQb1woX29XOSIBK2XLkGErncgtIBhfNPbeRvNA2w6sLeokkrs,"Semakin ke sini makin buruk, tidak semua menu bisa dibuka, ada keterangan "" halaman tidak tersedia"" , khususnya pengguna android, dan lagi tidak semua game dapat di mainkan, ada juga bisa masuk game tapi saat mau klik koin tambahan malah keluar dari aplikasi",3,27,3.44.26,2025-03-05 09:57:02,"Halo kakak maaf ya bikin kakak ga nyaman terkait kendala pada aplikasi yg dialami, mimin saranin pastikan jaringan internet kakak stabil, kesediaan memori tersedia serta Clear Cache berkala , moga infonya membantu. stay care 🙏🏻^KH",2024-05-24 07:10:56
0e7f84d5-4fb5-4e49-b6c7-c43b17a581ee,Jamaluddin Harahap,https://play-lh.googleusercontent.com/a-/ALV-UjWi3sk-6myy4spq11gZM5GP8L99iwM_RAbTXlEwy6LSbh1Gc1A,"Shopee pay error tidak bisa buat pesanan. Selalu muncul notif saldo anda tidak cukup lakukan peengisian saldo padahal saldo shopee pay masih ada, dan ini sudah terjadi beberapa hari dan belum ada perbaikan. Nampaknya shopee sudah mau collaps",1,31,3.43.40,2025-02-12 21:32:48,"hi kak jamaluddin, maaf ya udah bikin kamu ganyaman, buat kedepannya mimin tampung dulu ya saran kamu, kuy tambahin lagi bintangnya kak biar mimin tambah seneng, kalo ada kendala lain jangan sungkan colek aku yaw, stay safe :)^DD",2020-10-21 11:27:59
38723e80-7d61-46e7-8c6f-62ca231d02db,jainuri jainuri,https://play-lh.googleusercontent.com/a-/ALV-UjXCkrVuHHxtfOM1veAHo5ETSvczLHsKnjv7nezIUY7QJvQ5Bx5D,Belanja di shopie menyenangkan apalagi expedisi SPX.Tapi untuk saat ini sangat menyebalkan untuk EXPEDISI SPX kinerja sangat buruk ada beberapa paket yang stuck dan akun punya istri saya juga sama banyak yang stuck.dan beri klaim 10000 tapi itu sangat g ada manfaatnya apalagi ada batas pakainya.lebih baik voucher klaim barang jaminan tepat waktu langsung di masukkan ke shopie pay.dari pihak shopie berani apa tidak.bila itu dilakukan kami merasa puas dengan keputusan tersebut.tapi saya tidak,2,18,3.44.26,2025-03-09 03:00:27,"Hi kak, maaf utk ketidaknyaman yg kamu alami🙏🏻 jika menemukan akun dengan aktivitas yg membuat resah kakak dapat laporkan pengguna dengan cara Pilih Akun > Klik titik tiga di kanan atas aplikasi > Klik Laporkan Pengguna Ini. Dan jika kendala pada pesanan yg diterima, kakak dapat ajukan pengembalian barang/ dana melalui aplikasi. Terimakasih ^TG",2022-11-15 06:36:31
96d82f5c-1f54-453d-a744-17680e6b0044,Ridna Afrianty,https://play-lh.googleusercontent.com/a/ACg8ocKQE27Y31iT5ePw8Gn0LjftC5mfyu7K18EMQzptnNp1r7aCNAuh=mo,"Shopee big ramadan kali ini full gratis ongkir, voucer diskonnya juga banyak, cuma yg saya herankan knp waktu nonton live di shopee suka macet² itu kenapa yah... Padahal saya pasang wifi loh. Ketinggalannya bisa dihitung sampai 5 detik gitu, jadi waktu host masih kasih clue penonton sudah ada yg ngeclue 1 sampai 3 orang gitu. Auto ketinggalan dong.",5,6,3.45.60,2025-03-14 13:46:41,"Hi kak, maaf atas kendalanya terkait aplikasi yg lambat dan voucher cashback. Mimin saranin untuk clear cache aplikasi Shopee nya ya kak dan pastiin sinyal kamu dalam keadaan stabil. Untuk voucher, bs kamu cek pada bagian Gratis Ongkir & Voucher. Selamat beraktivitas kembali ^DC",2022-09-07 10:19:04
100c6cd0-eb16-4b73-86c2-bb013a32cac9,adi rahma,https://play-lh.googleusercontent.com/a-/ALV-UjWKaxWKPnm7aO_Jc0wOlRtuxAyTeWMOck94Fna56qAcOLl68cg,"Parah, masa pengiriman yang sharusnya cm 4-5 jam tp bisa smpai 6 hari, jd total 10 hari yang seharusnya 3 hari smpai, Keterlambatan hny diberi voucher 10 ribu yg trnyata g bisa dpakai krn ad batas waktu, Bikin sakit hati, Kasih pringatan final u jasa pengiriman yg lelet kaya gini, trus ksih voucher stengah harga tanpa batas waktu u pmbeli, sediakan menu batalkan pesanan yang terlambat, kerugian limpahkan ke jasa pengiriman !!!! Ini bru benar !!!!",1,13,3.44.26,2025-03-09 03:55:04,"Hai kak, terima kasih untuk rating dan feedbacknya!  Kami akan berusaha untuk terus memperbaiki performa kami selanjutnya :)  Jika ada pertanyaan maupun permasalahan yang ingin diselesaikan, kakak bisa menghubungi email support@shopee.co.id dengan melampirkan detail pertanyaan dan permasalahannya ya. Semoga senang selalu menggunakan Shopee! ^NA",2017-12-05 03:18:37
da517b31-5441-436b-ab3c-5afa811d253e,Satria Jati,https://play-lh.googleusercontent.com/a-/ALV-UjXnOS-_HgdOD_ZjC_5X6AubOTsXSvNIUFDgWv3vEXXofa3xc79P,"Update review 18 Maret 2025 : SEMAKIN BURUK. UNINSTALL. Permasalahan perihal pengiriman via SPX TIDAK KOMITMEN seperti yang diiklankan.. LELET, HILANG, TIDAK BERGERAK. Langkah terbaik : Uninstall, tidak mumpuni Apk Marketplace ini. Ini review sebelumnya : Belakangan ini sangat mengecewakan, WAKTU RESOLUSI LAMA & BERBELIT, TAK TERASA KESERIUSAN MENJAGA KONSUMENNYA, merugikan penjual & pembeli, barang kiriman via ShopeeXpress bisa2nya lebih 5 hari entah kemana terpaksa dikembalikan..",1,2,3.45.60,2025-03-18 11:30:51,"Hi kak, maaf terkait kendala pengiriman yang lama

Mimin bantu infoin, kakak bisa hubungi mimin lewat DM @shopeecare_id / @shopee_id dengan melampirkan username dan detail kendala yang kakak alami.

Stay safe🙏^OW",2023-12-06 11:31:34
